"","playerID","primary_pos"
"18550","rudijo01","OF"
"18551","rudoldi01","P"
"18552","rudoldo01","P"
"18553","rudoldu01","OF"
"18554","rudoler01","P"
"18555","rudolke01","C"
"18556","ruebema01","P"
"18557","ruelmu01","C"
"18558","rueteki01","P"
"18559","ruethdu01","P"
"18560","rufda01","1B"
"18561","ruferru01","SS"
"18562","ruffcsc01","P"
"18563","ruffibr01","P"
"18564","ruffich01","P"
"18565","ruffijo01","P"
"18566","ruffile01","C"
"18567","ruffire01","P"
"18568","ruggiju01","OF"
"18569","ruhleve01","P"
"18570","ruizan01","P"
"18571","ruizca01","C"
"18572","ruizch01","2B"
"18573","ruizch02","3B"
"18574","ruizes01","OF"
"18575","ruizjo01","P"
"18576","ruizke01","C"
"18577","ruizno01","P"
"18578","ruizra01","1B"
"18579","ruizri01","3B"
"18580","ruizsi01","P"
"18581","rullojo01","2B"
"18582","rumbeni01","P"
"18583","rumlewi01","C"
"18584","rundlri01","P"
"18585","rungepa01","3B"
"18586","runnepe01","1B"
"18587","runneto01","SS"
"18588","runyase01","P"
"18589","runzlda01","P"
"18590","rupejo01","P"
"18591","rupery01","P"
"18592","ruppca01","C"
"18593","ruschgl01","P"
"18594","rushan01","P"
"18595","rushbo01","P"
"18596","rushfji01","OF"
"18597","rushida01","C"
"18598","rusieam01","P"
"18599","rusinch01","P"
"18600","ruskisc01","P"
"18601","russea01","OF"
"18602","russead01","P"
"18603","russead02","SS"
"18604","russeal01","P"
"18605","russebi01","SS"
"18606","russebi02","P"
"18607","russebr01","OF"
"18608","russeew01","3B"
"18609","russefr01","2B"
"18610","russeha01","C"
"18611","russeja01","P"
"18612","russeja02","P"
"18613","russeje01","P"
"18614","russeji01","OF"
"18615","russejo01","P"
"18616","russejo02","C"
"18617","russejo03","2B"
"18618","russele01","P"
"18619","russepa01","2B"
"18620","russere01","P"
"18621","russeri01","1B"
"18622","russjo01","OF"
"18623","russoke01","3B"
"18624","russoma01","P"
"18625","russpy01","SS"
"18626","rustedi01","P"
"18627","ruszkha01","C"
"18628","ruthba01","OF"
"18629","ruthebl01","OF"
"18630","rutheji01","OF"
"18631","ruthejo01","P"
"18632","ruthvdi01","P"
"18633","rutleja01","P"
"18634","rutlejo01","SS"
"18635","rutnemi01","3B"
"18636","rutscad01","C"
"18637","ryalma01","OF"
"18638","ryalru01","OF"
"18639","ryanbj01","P"
"18640","ryanbl01","SS"
"18641","ryanbr01","SS"
"18642","ryanbu01","OF"
"18643","ryanco01","2B"
"18644","ryancy01","1B"
"18645","ryandu01","C"
"18646","ryanja01","C"
"18647","ryanja02","P"
"18648","ryanja03","OF"
"18649","ryanja04","P"
"18650","ryanji01","OF"
"18651","ryanjo01","OF"
"18652","ryanjo02","P"
"18653","ryanjo03","OF"
"18654","ryanjo04","P"
"18655","ryanke01","P"
"18656","ryanky01","P"
"18657","ryanmi01","3B"
"18658","ryanmi02","C"
"18659","ryanmi03","OF"
"18660","ryanno01","P"
"18661","ryanre01","P"
"18662","ryanri01","P"
"18663","ryanro01","P"
"18664","ryanro02","OF"
"18665","ryanry01","P"
"18666","rybami01","P"
"18667","ryderto01","OF"
"18668","ryege01","OF"
"18669","ryersga01","P"
"18670","ryuhy01","P"
"18671","ryuja01","P"
"18672","rzepcma01","P"
"18673","saalfan01","P"
"18674","saarlki01","P"
"18675","sabatcc01","P"
"18676","sabeler01","P"
"18677","saberbr01","P"
"18678","saboal01","C"
"18679","saboch01","3B"
"18680","sabolbl01","C"
"18681","sabroer01","P"
"18682","saccoma01","1B"
"18683","sackafr01","C"
"18684","sackibr01","P"
"18685","sadecra01","P"
"18686","sadekmi01","C"
"18687","sadlebi01","P"
"18688","sadlebi02","SS"
"18689","sadleca01","P"
"18690","sadleca02","P"
"18691","sadledo01","OF"
"18692","sadlera01","OF"
"18693","sadowbo01","3B"
"18694","sadowbo02","P"
"18695","sadowed01","C"
"18696","sadowji01","P"
"18697","sadowry01","P"
"18698","sadowte01","P"
"18699","sadzeco01","P"
"18700","saenzch01","P"
"18701","saenzol01","1B"
"18702","saffeto01","OF"
"18703","sageha01","C"
"18704","sageraj01","P"
"18705","sagerpo01","OF"
"18706","saggeth01","2B"
"18707","sagmoma01","OF"
"18708","saiervi01","1B"
"18709","sainjo01","P"
"18710","saipemi01","P"
"18711","saitota01","P"
"18712","sakatle01","2B"
"18713","saladty01","3B"
"18714","salasfe01","P"
"18715","salasju01","P"
"18716","salasma01","C"
"18717","salasma02","P"
"18718","salaswi01","P"
"18719","salazan01","SS"
"18720","salazca01","P"
"18721","salazce01","C"
"18722","salazda01","P"
"18723","salazed01","P"
"18724","salazje01","OF"
"18725","salazla01","OF"
"18726","salazlu01","3B"
"18727","salazos01","OF"
"18728","salazsa01","1B"
"18729","salech01","P"
"18730","salefr01","P"
"18731","salesed01","SS"
"18732","salisbi01","P"
"18733","salisha01","P"
"18734","salkebi01","C"
"18735","salkero01","P"
"18736","sallesl01","P"
"18737","salmobr01","P"
"18738","salmoch01","2B"
"18739","salmoha01","P"
"18740","salmoro01","P"
"18741","salmoti01","OF"
"18742","saltaja01","C"
"18743","salteed01","OF"
"18744","saltzja01","3B"
"18745","salvama01","2B"
"18746","salvegu01","P"
"18747","salveja01","P"
"18748","salvoma01","P"
"18749","samarje01","P"
"18750","sambijo01","P"
"18751","samcoed01","2B"
"18752","samforo01","SS"
"18753","sammobr01","P"
"18754","sammocl01","C"
"18755","sampebi01","P"
"18756","samplbi01","OF"
"18757","sampsad01","P"
"18758","sampsbe01","P"
"18759","sampsch01","P"
"18760","sampsem01","OF"
"18761","sampske01","P"
"18762","sampsor01","SS"
"18763","sampsto01","2B"
"18764","samueam01","SS"
"18765","samuejo01","P"
"18766","samueju01","2B"
"18767","samuero01","P"
"18768","samulik01","3B"
"18769","sanabal01","P"
"18770","sanabca01","P"
"18771","sanbegu01","C"
"18772","sanchaa01","P"
"18773","sanchad01","2B"
"18774","sanchal01","OF"
"18775","sanchal02","P"
"18776","sanchal03","OF"
"18777","sanchal04","C"
"18778","sanchan01","P"
"18779","sanchan02","SS"
"18780","sanchan03","P"
"18781","sanchbr01","P"
"18782","sanchca01","2B"
"18783","sanchce01","3B"
"18784","sanchcr01","P"
"18785","sanchdu01","P"
"18786","sanched01","P"
"18787","sanchfe01","P"
"18788","sanchfr01","2B"
"18789","sanchga01","1B"
"18790","sanchga02","C"
"18791","sanchgo01","C"
"18792","sanchhe01","C"
"18793","sanchhu01","P"
"18794","sanchis01","P"
"18795","sanchje01","P"
"18796","sanchje02","OF"
"18797","sanchjo01","P"
"18798","sanchlu01","P"
"18799","sanchmi01","P"
"18800","sanchor01","C"
"18801","sanchra01","P"
"18802","sanchra02","P"
"18803","sanchre01","SS"
"18804","sanchri01","P"
"18805","sanchro01","P"
"18806","sanchsi01","P"
"18807","sanchto01","C"
"18808","sandbja01","3B"
"18809","sandbry01","2B"
"18810","sandean01","OF"
"18811","sandebe01","P"
"18812","sandeca01","P"
"18813","sandeda01","P"
"18814","sandede01","P"
"18815","sandede02","OF"
"18816","sandejo02","SS"
"18817","sandeke01","P"
"18818","sandele01","SS"
"18819","sandeph01","P"
"18820","sandera01","1B"
"18821","sandere01","1B"
"18822","sandere02","OF"
"18823","sandero01","P"
"18824","sandero02","P"
"18825","sandesc01","P"
"18826","sandesc02","P"
"18827","sandewa01","P"
"18828","sandhe01","SS"
"18829","sandlmi01","C"
"18830","sandlni01","P"
"18831","sandoda01","2B"
"18832","sandofr01","2B"
"18833","sandopa01","3B"
"18834","sandopa02","P"
"18835","sandrja01","P"
"18836","sandsch01","C"
"18837","sandsco01","P"
"18838","sandsdo01","C"
"18839","sandsje01","OF"
"18840","sandtto01","SS"
"18841","sanfoch01","3B"
"18842","sanfofr01","P"
"18843","sanfoja01","1B"
"18844","sanfoja02","P"
"18845","sanfomo01","P"
"18846","sanguma01","C"
"18847","saniced01","OF"
"18848","sanitam01","P"
"18849","sankebe01","SS"
"18850","sanmare01","P"
"18851","sanojja01","OF"
"18852","sanomi01","3B"
"18853","sanpe01","P"
"18854","santaan01","SS"
"18855","santaan02","OF"
"18856","santaan03","2B"
"18857","santaca01","1B"
"18858","santada01","OF"
"18859","santade01","P"
"18860","santado01","OF"
"18861","santaed01","P"
"18862","santaer01","P"
"18863","santaes01","OF"
"18864","santafp01","OF"
"18865","santajo01","P"
"18866","santaju01","P"
"18867","santama01","P"
"18868","santape01","2B"
"18869","santara01","SS"
"18870","santibe01","C"
"18871","santica01","SS"
"18872","santihe01","P"
"18873","santijo01","P"
"18874","santijo02","P"
"18875","santijo03","P"
"18876","santira01","SS"
"18877","santito01","P"
"18878","santoal01","P"
"18879","santoan01","2B"
"18880","santoan02","P"
"18881","santoch01","1B"
"18882","santofr01","OF"
"18883","santogr01","P"
"18884","santolo99","C"
"18885","santolu01","P"
"18886","santone01","C"
"18887","santoom01","C"
"18888","santoro01","3B"
"18889","santose01","P"
"18890","santovi01","P"
"18891","santred01","SS"
"18892","sappeda01","OF"
"18893","sardibr01","OF"
"18894","sardida01","C"
"18895","sardilu01","SS"
"18896","sarfade01","P"
"18897","sargejo01","2B"
"18898","sarmima01","P"
"18899","sarnibi01","C"
"18900","sarvian01","P"
"18901","sasakka01","P"
"18902","sasakro01","P"
"18903","sassema01","C"
"18904","satinjo01","1B"
"18905","satrito01","C"
"18906","satteal01","2B"
"18907","saturlu01","OF"
"18908","sauceta01","P"
"18909","saucifr01","OF"
"18910","saucike01","P"
"18911","sauered01","OF"
"18912","sauerha01","OF"
"18913","sauerma01","P"
"18914","sauersc01","P"
"18915","sault01","P"
"18916","saundau01","2B"
"18917","saundbo01","P"
"18918","saundcl01","C"
"18919","saundde01","P"
"18920","saunddo01","2B"
"18921","saundjo01","P"
"18922","saundmi01","OF"
"18923","saundru01","OF"
"18924","saundto01","P"
"18925","saupowa01","P"
"18926","sauteal01","3B"
"18927","sauveri01","P"
"18928","savagbo01","P"
"18929","savagdo01","3B"
"18930","savagja01","P"
"18931","savagji01","OF"
"18932","savagji02","P"
"18933","savagju01","P"
"18934","savagte01","OF"
"18935","saverbo01","2B"
"18936","saverjo01","P"
"18937","saviddo01","P"
"18938","savidra01","P"
"18939","savramo01","P"
"18940","sawamhi01","P"
"18941","sawatca01","C"
"18942","sawyeca01","2B"
"18943","sawyeri01","P"
"18944","sawyewi01","P"
"18945","saxda01","C"
"18946","saxol01","3B"
"18947","saxonth01","P"
"18948","saxst01","2B"
"18949","sayji01","3B"
"18950","saylebi01","P"
"18951","saylo01","SS"
"18952","sayloal01","P"
"18953","sayloph01","P"
"18954","sborzja01","P"
"18955","sborzjo01","P"
"18956","scahiro01","P"
"18957","scalaje01","OF"
"18958","scalebo01","OF"
"18959","scalege01","2B"
"18960","scaleju01","3B"
"18961","scalzsk01","SS"
"18962","scanlbo01","P"
"18963","scanldo01","P"
"18964","scanlfr01","P"
"18965","scanlmo01","1B"
"18966","scanlpa01","OF"
"18967","scanlpa02","3B"
"18968","scantpa01","P"
"18969","scarbra01","P"
"18970","scarbra02","P"
"18971","scarcma01","P"
"18972","scarrru01","OF"
"18973","scarsle01","1B"
"18974","scarsst01","2B"
"18975","sceroma01","P"
"18976","schaapa01","3B"
"18977","schacal01","P"
"18978","schacha01","P"
"18979","schacsi01","P"
"18980","schaege01","2B"
"18981","schaeha01","P"
"18982","schaeje01","SS"
"18983","schaeje02","C"
"18984","schaema01","P"
"18985","schafha01","3B"
"18986","schafji01","C"
"18987","schafjo01","P"
"18988","schafjo02","OF"
"18989","schaflo01","OF"
"18990","schaijo01","3B"
"18991","schalar01","P"
"18992","schalbi01","OF"
"18993","schalge01","1B"
"18994","schalra01","C"
"18995","schalro01","2B"
"18996","schanbo01","C"
"18997","schanch01","P"
"18998","schanno01","1B"
"18999","schanwa01","C"
"19000","schapjo01","P"
"19001","scharar01","3B"
"19002","scharbi01","P"
"19003","scharge01","SS"
"19004","scharni01","OF"
"19005","schatda01","P"
"19006","schatje01","P"
"19007","schauru01","P"
"19008","schebsc01","OF"
"19009","scheeal01","OF"
"19010","scheefr01","OF"
"19011","scheehe01","2B"
"19012","scheeow01","P"
"19013","schefaa01","P"
"19014","schefbo01","C"
"19015","schefte01","OF"
"19016","schegle01","P"
"19017","scheica01","P"
"19018","scheifr01","SS"
"19019","scheija01","P"
"19020","scheiri01","OF"
"19021","scheiri02","P"
"19022","schelal01","C"
"19023","schelda01","OF"
"19024","schelji01","P"
"19025","schemfr01","P"
"19026","schemmi01","1B"
"19027","schenbi01","3B"
"19028","schenha01","2B"
"19029","schenjo01","P"
"19030","schepjo01","3B"
"19031","schepta01","P"
"19032","scherbi01","P"
"19033","scherbo01","C"
"19034","scherfr01","P"
"19035","scherha01","OF"
"19036","scherma01","P"
"19037","schesdu01","P"
"19038","schetlo01","P"
"19039","schialo01","OF"
"19040","schicmo01","OF"
"19041","schiena01","OF"
"19042","schilch01","2B"
"19043","schilcu01","P"
"19044","schilre01","P"
"19045","schimry01","2B"
"19046","schinbi01","C"
"19047","schirca01","P"
"19048","schlala01","2B"
"19049","schlead01","C"
"19050","schleda01","P"
"19051","schlibi01","P"
"19052","schlibr01","P"
"19053","schlica01","P"
"19054","schlidu01","1B"
"19055","schlitr01","P"
"19056","schlogu01","P"
"19057","schluja01","OF"
"19058","schluno01","C"
"19059","schmabr01","P"
"19060","schmara01","1B"
"19061","schmeal01","P"
"19062","schmege01","OF"
"19063","schmibo01","C"
"19064","schmibo02","C"
"19065","schmibu01","1B"
"19066","schmica01","2B"
"19067","schmicl01","P"
"19068","schmicr01","P"
"19069","schmicu01","P"
"19070","schmida01","P"
"19071","schmida02","C"
"19072","schmifr01","P"
"19073","schmihe01","P"
"19074","schmija01","P"
"19075","schmije01","P"
"19076","schmijo01","P"
"19077","schmiko01","C"
"19078","schmimi01","3B"
"19079","schmipe01","P"
"19080","schmiwa01","C"
"19081","schmiwi01","P"
"19082","schmost01","P"
"19083","schmuch01","P"
"19084","schnebr01","C"
"19085","schneda01","P"
"19086","schneda02","OF"
"19087","schneda03","OF"
"19088","schneda04","2B"
"19089","schnefr01","P"
"19090","schneje01","P"
"19091","schneka01","P"
"19092","schnepe01","P"
"19093","schoege01","P"
"19094","schoeju01","1B"
"19095","schoere01","2B"
"19096","schoesc01","P"
"19097","schofdi01","SS"
"19098","schofdi02","SS"
"19099","scholje01","P"
"19100","schomot01","1B"
"19101","schooje01","OF"
"19102","schoojo01","2B"
"19103","schoomi01","P"
"19104","schored01","P"
"19105","schotge01","P"
"19106","schoupe01","P"
"19107","schrapa01","OF"
"19108","schreba01","P"
"19109","schreha01","3B"
"19110","schrejo01","P"
"19111","schreos01","C"
"19112","schrepa01","P"
"19113","schrest01","P"
"19114","schrete01","3B"
"19115","schripo01","C"
"19116","schroal01","P"
"19117","schrobi01","C"
"19118","schrobo01","2B"
"19119","schroch01","P"
"19120","schroke01","P"
"19121","schroma01","OF"
"19122","schubhe01","SS"
"19123","schuema01","SS"
"19124","schuero01","P"
"19125","schugaj01","P"
"19126","schulal01","P"
"19127","schular01","1B"
"19128","schulba01","P"
"19129","schulbo01","P"
"19130","schulbo02","P"
"19131","schulbu01","P"
"19132","schulda01","P"
"19133","schuldo01","P"
"19134","schuler01","P"
"19135","schulfr01","OF"
"19136","schulfr02","OF"
"19137","schulha01","2B"
"19138","schulho01","1B"
"19139","schulja01","SS"
"19140","schulja02","P"
"19141","schulje01","OF"
"19142","schuljo01","P"
"19143","schuljo02","C"
"19144","schuljo03","OF"
"19145","schuljo04","C"
"19146","schuljo05","C"
"19147","schulle01","3B"
"19148","schulmi01","P"
"19149","schulmi02","P"
"19150","schulpa01","P"
"19151","schulwa01","P"
"19152","schulwe01","P"
"19153","schulwe02","OF"
"19154","schumha01","P"
"19155","schumha02","P"
"19156","schumsk01","OF"
"19157","schunaa01","2B"
"19158","schupfe01","P"
"19159","schuri01","3B"
"19160","schurwa01","P"
"19161","schusbi01","SS"
"19162","schuspa01","P"
"19163","schutca01","P"
"19164","schwabi01","C"
"19165","schwabi02","1B"
"19166","schwabl01","P"
"19167","schwado01","P"
"19168","schwaje01","P"
"19169","schwaky01","OF"
"19170","schwami01","P"
"19171","schwara01","1B"
"19172","schweal01","OF"
"19173","schweha01","P"
"19174","schwepi01","C"
"19175","schweru01","P"
"19176","schwesp01","P"
"19177","schwiar01","3B"
"19178","schwich01","P"
"19179","schwifr01","1B"
"19180","schwimi01","P"
"19181","schypje01","SS"
"19182","sciosmi01","C"
"19183","scofflo01","OF"
"19184","scoggji01","P"
"19185","sconida01","1B"
"19186","scorehe01","P"
"19187","scotljo01","OF"
"19188","scott01","OF"
"19189","scott02","OF"
"19190","scottbi01","OF"
"19191","scottbo01","OF"
"19192","scottbo02","1B"
"19193","scottch01","P"
"19194","scottda01","P"
"19195","scottde01","P"
"19196","scottdi01","P"
"19197","scottdi02","P"
"19198","scottdi03","SS"
"19199","scottdo01","C"
"19200","scotted01","P"
"19201","scotteu01","C"
"19202","scottev01","SS"
"19203","scottga01","3B"
"19204","scottge01","P"
"19205","scottge02","1B"
"19206","scottja01","P"
"19207","scottji01","P"
"19208","scottji02","SS"
"19209","scottjo01","OF"
"19210","scottjo02","1B"
"19211","scottjo03","OF"
"19212","scottjo04","OF"
"19213","scottjo05","1B"
"19214","scottle01","OF"
"19215","scottle02","P"
"19216","scottll01","2B"
"19217","scottlu01","OF"
"19218","scottmi01","1B"
"19219","scottmi02","P"
"19220","scottmi03","P"
"19221","scottpe01","OF"
"19222","scottro01","2B"
"19223","scottro02","P"
"19224","scottta01","P"
"19225","scottta02","P"
"19226","scottti01","P"
"19227","scottto01","OF"
"19228","scottvi01","OF"
"19229","scranji01","SS"
"19230","scribev01","P"
"19231","scribtr01","P"
"19232","scrivch01","SS"
"19233","scrogjo01","P"
"19234","scruban01","P"
"19235","scrugto01","OF"
"19236","scrugxa01","1B"
"19237","scuddsc01","P"
"19238","scurrro01","P"
"19239","scutama01","SS"
"19240","seaboco01","P"
"19241","seabosc01","3B"
"19242","seageco01","SS"
"19243","seageky01","3B"
"19244","sealejo01","P"
"19245","seamaki01","P"
"19246","seaneru01","P"
"19247","searara01","P"
"19248","searcst01","P"
"19249","searsjp01","P"
"19250","searske01","C"
"19251","searsto01","1B"
"19252","seatoto01","P"
"19253","seatsto01","P"
"19254","seaveto01","P"
"19255","seaybo01","P"
"19256","seaydi01","2B"
"19257","sebrabo01","P"
"19258","sebriji01","OF"
"19259","sechrdo01","P"
"19260","secorfr01","OF"
"19261","secrido01","P"
"19262","seddoch01","P"
"19263","sedgwdu01","P"
"19264","sedlash01","P"
"19265","sedloco01","P"
"19266","seech01","OF"
"19267","seedsbo01","OF"
"19268","seela01","1B"
"19269","seelbch01","P"
"19270","seelbch02","P"
"19271","seerepa01","OF"
"19272","seeryem01","OF"
"19273","sefcike01","OF"
"19274","segedro01","1B"
"19275","segelhe01","P"
"19276","segovza01","P"
"19277","segrajc01","OF"
"19278","segrasa01","OF"
"19279","segrika01","2B"
"19280","seguida01","1B"
"19281","seguidi01","P"
"19282","seguife01","1B"
"19283","segurje01","SS"
"19284","segurjo01","P"
"19285","seibeku01","2B"
"19286","seibeph01","P"
"19287","seiboso01","P"
"19288","seiglan01","3B"
"19289","seilhri01","C"
"19290","seitzke01","3B"
"19291","selbaki01","OF"
"19292","selbybi01","3B"
"19293","selbyco01","P"
"19294","seldebe01","SS"
"19295","seldewi01","P"
"19296","seleaa01","P"
"19297","selfto01","OF"
"19298","selkige01","OF"
"19299","selle01","C"
"19300","selleje01","P"
"19301","selleju01","SS"
"19302","sellep01","P"
"19303","selleru01","OF"
"19304","sellsda01","P"
"19305","selmadi01","P"
"19306","selmafr01","3B"
"19307","selmasa01","P"
"19308","selphca01","3B"
"19309","selskst01","OF"
"19310","sembeca01","P"
"19311","sembemi01","3B"
"19312","semiema01","SS"
"19313","seminan01","C"
"19314","seminfr01","P"
"19315","semprra01","P"
"19316","senerso01","3B"
"19317","sengako01","P"
"19318","sengeha01","C"
"19319","senseco01","OF"
"19320","sentepa01","3B"
"19321","sentest01","P"
"19322","senzaan01","P"
"19323","senzeni01","OF"
"19324","seoanma01","P"
"19325","seoja01","P"
"19326","sephuan01","SS"
"19327","sepkote01","2B"
"19328","septile01","P"
"19329","seradbi01","P"
"19330","serafda01","P"
"19331","serenbi01","3B"
"19332","sernapa01","SS"
"19333","serraal01","P"
"19334","serraji01","P"
"19335","serrawa01","P"
"19336","serrebo01","2B"
"19337","serumga01","P"
"19338","servasc01","C"
"19339","servebr01","C"
"19340","servisc01","P"
"19341","sessiwa01","OF"
"19342","settlme01","P"
"19343","sevcijo01","C"
"19344","several01","P"
